Ntime,time,Close Price,Open Price,High Price,Low Price,Volume,MACD,CCI,ATR,BOLL,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,Federal Fund Rate
20160407,736427,2041.91,2063.01,2063.01,2033.8,380125,22.55707572,-36.37804764,32.86,2030.665,2036.72014,2054.434,-13.1,2058.53,-9.69,-0.472314291,0.002923733,26062628.82,94.5356,0.37
20160408,736428,2047.6,2045.54,2060.63,2041.69,335953,20.73642733,-9.529537191,18.94,2033.016923,2037.756318,2055.6,-16.35,2053.494,-2.2,-0.107327544,0.005152374,24551336.81,94.2109,0.37
20160411,736431,2041.99,2050.23,2062.93,2041.88,356784,18.62615948,-17.09106379,21.05,2034.885769,2038.159525,2056.094,-17.75,2048.666,5.28,0.25924162,-0.006335736,20046121.45,94.0088,0.37
20160412,736432,2061.72,2043.72,2065.05,2039.74,423974,18.33445493,28.74574556,25.31,2037.26,2040.40338,2056.765,-11.06,2051.976,25.78,1.266245567,-0.001080453,30588135.55,94.044,0.37
20160413,736433,2082.42,2065.92,2083.18,2065.92,419183,19.54825387,153.2140807,21.46,2040.362308,2044.404963,2058.612,37.25,2055.128,45.37,2.28297494,0.010891175,32920830.56,94.8021,0.37
20160414,736434,2082.78,2082.89,2087.84,2078.13,376587,20.30518177,163.0964609,9.71,2044.343846,2048.059728,2060.916,16.12,2063.302,27.77,2.244912987,0.004801275,33117049.98,94.944,0.37
20160415,736435,2080.73,2083.1,2083.22,2076.31,370145,20.50328561,125.235838,6.91,2047.861923,2051.171183,2061.711,38.82,2069.928,16.78,1.251575418,0.007016768,24362506.25,94.7018,0.37
20160418,736438,2094.34,2078.83,2094.66,2073.65,331688,21.5105375,144.2142065,21.01,2051.891538,2055.282499,2064.532,46.74,2080.398,34.6,1.47241939,0.023477563,28246943.28,94.4656,0.37
20160419,736439,2100.8,2096.05,2104.05,2091.68,389683,22.56988826,158.1142564,12.37,2054.915,2059.617499,2070.095,58.81,2088.214,28.02,1.993455485,0.016250952,30188669.13,94.1132,0.37
20160420,736440,2102.4,2101.52,2111.05,2096.32,418488,23.27029256,139.1783191,14.73,2058.098077,2063.692023,2073.669,40.68,2092.21,36.27,1.428998736,0.02877188,26902247.79,94.537,0.37
20160421,736441,2091.48,2102.09,2103.78,2088.52,417529,22.68274273,87.02784373,15.26,2061.003846,2066.338497,2078.626,9.06,2093.95,46.31,2.264359442,0.020980358,18601997.87,94.6499,0.37
20160422,736442,2091.58,2091.49,2094.32,2081.2,379058,21.97189608,57.79574267,13.12,2063.479231,2068.742449,2083.024,8.8,2096.12,24.92,1.205810341,0.023709349,5545045.242,95.0753,0.37
20160425,736445,2087.79,2089.37,2089.37,2077.52,331974,20.86223679,36.80081441,14.06,2065.294615,2070.556502,2087.604,7.06,2094.81,45.88,2.246915878,0.012486888,2968660.951,94.757,0.37
20160426,736446,2091.7,2089.84,2096.87,2085.8,355719,20.06700815,56.72003447,11.07,2066.914615,2072.570168,2090.602,-2.64,2092.99,44.1,2.153740965,0.004436583,3575820.126,94.5137,0.37
20160427,736447,2095.15,2092.33,2099.89,2082.31,410011,19.49049559,55.73280873,17.58,2068.589615,2074.720629,2091.875,-5.65,2091.54,53.16,2.603342818,0.005904112,9346057.567,94.4046,0.37
20160428,736448,2075.81,2090.93,2099.3,2071.62,430984,17.27390602,-7.882670162,27.68,2069.59,2074.824378,2091.178,-26.59,2088.406,14.09,0.683409968,-0.002364555,4046522.7,93.7716,0.37
20160429,736449,2065.3,2071.82,2073.85,2052.28,470472,14.50200359,-147.5654806,23.53,2070.689615,2073.917295,2089.635,-26.18,2083.15,-17.12,-0.822120418,-0.013865943,1725524.741,93.0482,0.3
20160502,736452,2081.43,2067.17,2083.42,2066.11,384111,13.45174381,-77.91699774,18.12,2072.439231,2074.63279,2088.344,-10.05,2081.878,-1.35,-0.047540842,-0.009220297,2711702.977,92.6008,0.37
20160503,736453,2063.37,2077.18,2077.18,2054.89,417339,11.03491072,-154.8105331,26.54,2073.451538,2073.560144,2084.601,-28.21,2076.212,-17.36,-0.93192752,-0.018564498,-3310745.599,93.074,0.37
20160504,736454,2051.12,2060.3,2060.3,2045.55,405856,8.038418572,-184.5523323,17.82,2073.301923,2071.422987,2079.473,-36.67,2067.406,-43.22,-1.423058254,-0.01929734,-4760467.407,93.2766,0.37
20160505,736455,2050.63,2052.95,2060.23,2045.77,400853,5.560045312,-141.9912789,14.46,2072.789615,2069.442703,2075.388,-41.07,2062.37,-50.17,-2.087053678,-0.0195785,-9122459.785,93.7589,0.37
20160506,736456,2057.14,2047.77,2057.72,2039.45,379635,4.07425378,-115.8227599,18.27,2072.689615,2068.271017,2071.944,-38.01,2060.738,-45.26,-2.078255903,-0.014680595,-2819565.028,93.851,0.37
20160509,736459,2058.69,2057.55,2064.15,2054.31,378862,2.987388576,-70.46737481,9.84,2072.147692,2067.358539,2069.034,-17.12,2056.19,-32.79,-2.079052511,-0.015781422,3616668.089,94.1528,0.37
20160510,736460,2084.39,2062.63,2084.87,2062.63,360020,4.151954145,16.62260516,26.18,2072.85,2068.980583,2068.303,19.09,2060.394,-7.19,-0.338994396,-0.00513567,3649000.759,94.2693,0.37
20160511,736461,2064.46,2083.29,2083.29,2064.46,382198,3.4271898,-6.961813931,19.93,2073.591923,2068.550051,2065.234,1.09,2063.062,-23.33,-1.29662743,-0.005467745,2313658.001,93.842,0.37
20160512,736462,2064.11,2067.17,2073.99,2053.13,378239,2.792377965,-36.18662918,20.86,2073.493846,2068.127189,2064.064,12.99,2065.758,-27.59,-1.13421369,-0.000576187,868231.927,94.1655,0.37
20160513,736463,2046.61,2062.5,2066.79,2043.13,357988,0.867184898,-87.98744898,23.66,2073.674615,2066.077933,2062.195,-4.02,2063.652,-48.54,-2.155662858,-0.016728884,-646923.9661,94.6182,0.37
20160516,736466,2066.66,2046.53,2071.88,2046.53,350136,0.948390502,-27.18446602,25.35,2074.407692,2066.133368,2060.718,9.52,2065.246,-9.15,-1.359807174,0.001591941,-343920.4599,94.5681,0.37
20160517,736467,2047.21,2065.04,2065.69,2040.82,410896,-0.550361695,-90.52877528,25.84,2074.608462,2064.331142,2059.102,-11.48,2057.81,-18.09,-1.377775423,-0.001906276,-11300446.79,94.5705,0.37
20160518,736468,2047.63,2044.38,2060.61,2034.49,410132,-1.684821544,-105.441077,26.12,2074.066538,2062.740557,2058.753,-36.76,2054.444,-33.8,-0.855565777,-0.001462965,-10541786.12,95.196,0.37
20160519,736469,2040.04,2044.21,2044.21,2025.91,384677,-3.159913204,-154.8757105,21.72,2072.436538,2060.5786,2057.694,-24.42,2049.63,-23.33,-1.130674576,-0.008312512,-9507305.518,95.3061,0.37
20160520,736470,2052.32,2041.88,2058.35,2041.88,350765,-3.300000251,-46.02809351,18.31,2071.265,2059.792066,2057.212,-11.79,2050.772,1.2,0.058504622,-0.003094201,-9129677.138,95.2969,0.37
20160523,736473,2048.04,2052.23,2055.58,2047.26,305548,-3.713572721,-44.47152885,8.32,2070.007692,2058.672822,2056.147,1.43,2047.048,-2.59,-0.126302648,-0.017439155,-14041001.4,95.244,0.37
20160524,736474,2076.06,2052.65,2079.67,2052.65,362734,-1.760063143,96.47844237,31.63,2069.304615,2060.328744,2055.314,9.4,2052.818,18.92,0.9197235,0.005587507,-9571133.039,95.632,0.37
20160525,736475,2090.54,2078.93,2094.73,2078.93,385916,0.945621718,178.6109192,18.67,2068.91,2063.206006,2057.922,43.33,2061.4,31.85,1.547100341,0.012642666,-906096.557,95.3895,0.37
20160526,736476,2090.1,2091.44,2094.3,2087.08,323099,3.019584254,151.9554679,7.22,2068.436923,2065.767339,2060.521,42.47,2071.412,5.71,0.273941057,0.020807617,-1834618.407,95.1449,0.37
20160527,736477,2099.06,2090.06,2099.06,2090.06,307915,5.324830294,140.9926113,9,2068.728462,2068.938068,2065.766,59.02,2080.76,34.6,1.675983066,0.015435481,3977074.905,95.7397,0.37
20160531,736481,2096.96,2100.13,2103.48,2088.66,451441,6.902731548,123.2803595,14.82,2068.935385,2071.606824,2068.796,48.92,2090.544,32.85,2.460165835,0.023724821,1033172.657,95.8412,0.29
20160601,736482,2099.33,2093.94,2100.97,2085.1,352517,8.249375191,99.09673195,15.87,2069.379231,2074.247126,2074.008,23.27,2095.198,52.72,1.580811551,0.024626905,1843122.094,95.4214,0.37
20160602,736483,2105.26,2097.71,2105.26,2088.59,363272,9.683476333,95.35841567,16.67,2069.900769,2077.200733,2079.771,14.72,2098.142,38.6,2.835566454,0.030979546,8454945.293,95.5545,0.37
20160603,736484,2099.13,2104.07,2104.07,2085.36,362778,10.20770399,71.78673677,19.9,2070.053846,2079.289235,2085.68,9.03,2099.948,51.92,2.515102826,0.022299715,9637387.115,93.9222,0.37
20160606,736487,2109.41,2100.83,2113.36,2100.83,344202,11.32215354,93.3524002,14.23,2071.346154,2082.157879,2091.389,10.35,2102.018,61.78,3.400423521,0.029093443,8310954.927,94.0234,0.37
20160607,736488,2112.13,2110.18,2119.22,2110.18,353473,12.28325044,99.98608823,9.81,2073.147308,2085.012367,2097.798,13.07,2105.052,72.09,2.914262883,0.017077547,13405484.18,93.8621,0.37
20160608,736489,2119.12,2112.71,2120.55,2112.71,356206,13.45387336,105.3266971,8.42,2074.596923,2088.260713,2102.104,22.16,2109.01,66.8,3.470635339,0.01348673,21370600.79,93.5436,0.37
20160609,736490,2115.48,2115.65,2117.64,2107.73,329032,13.9273372,92.57229345,11.39,2076.601154,2090.853026,2104.598,18.52,2111.054,67.44,3.292904435,0.011997277,22244848.51,94.0911,0.37
20160610,736491,2096.07,2109.57,2109.57,2089.96,351501,12.5911925,18.70570466,25.52,2078.33,2091.349881,2105.195,-0.89,2110.442,20.01,2.34516904,-0.001424447,15425111.83,94.6582,0.37
20160613,736494,2079.06,2091.75,2098.12,2078.46,339203,10.04394303,-90.11788995,19.66,2079.423462,2090.179416,2103.195,-20.27,2104.372,-11.48,0.144504494,-0.008536167,11138337.77,94.4217,0.37
20160614,736495,2075.32,2076.65,2081.3,2064.1,375977,7.635426286,-181.0766462,17.2,2080.122692,2088.764233,2101.031,-29.94,2097.01,-14.78,-0.728041559,-0.011436982,5599678.216,94.9158,0.37
20160615,736496,2071.5,2077.6,2085.65,2069.8,354472,5.356668996,-146.7169622,15.85,2080.615385,2087.120021,2098.248,-27.63,2087.486,-27.56,-0.889909574,-0.016036024,9184860.542,94.6106,0.37
20160616,736497,2077.99,2066.36,2079.62,2050.37,362828,4.027993979,-154.9612855,29.25,2080.369231,2086.250495,2095.521,-31.42,2079.988,-18.97,-1.003782646,-0.010070839,12243451.86,94.6095,0.38
20160617,736498,2071.22,2078.2,2078.2,2062.84,495263,2.401049234,-113.8287097,15.36,2080.629231,2084.819019,2092.73,-40.91,2075.018,-28.11,-1.326307966,-0.018104588,10140797.69,94.1537,0.38
20160620,736501,2083.25,2075.58,2100.66,2075.58,346744,2.05867316,-31.56883512,29.44,2081.365385,2084.669589,2090.114,-35.87,2075.856,-22.01,-0.653803601,-0.013673401,7464960.621,93.6532,0.38
20160621,736502,2088.9,2085.19,2093.66,2083.02,323288,2.217681385,-19.35099464,10.64,2082.991923,2085.072485,2087.791,9.84,2078.572,-10.23,-0.496825178,-0.014260636,14261225.13,94.069,0.38
20160622,736503,2085.45,2089.75,2099.71,2084.36,316816,2.041774082,-10.11513185,15.35,2083.714615,2085.108439,2084.424,10.13,2081.362,-23.96,-0.940976411,-0.01419536,12111075.57,93.5461,0.38
20160623,736504,2113.32,2092.8,2113.32,2092.8,329794,4.103934752,63.33174394,27.87,2086.257308,2087.795254,2084.208,41.82,2088.428,1.19,0.675994341,0.008162512,18709650.04,93.0873,0.39
20160624,736505,2037.41,2103.81,2103.81,2032.57,759744.96,-0.382679364,-138.1671606,80.75,2085.864231,2082.996659,2078.342,-40.58,2081.666,-81.71,-3.413276698,-0.020033092,1200321.488,95.4392,0.4
20160627,736508,2000.54,2031.45,2031.45,1991.68,543122,-6.834668437,-256.4235506,45.73,2084.345,2075.143643,2070.49,-70.68,2065.124,-114.94,-5.283292222,-0.036032997,-3017091.788,96.3817,0.41
20160628,736509,2036.09,2006.67,2036.09,2006.67,438581,-8.975860235,-157.5848781,35.55,2083.720769,2071.424249,2066.567,-47.16,2054.562,-59.98,-3.91813583,-0.017093893,-658375.1001,96.0549,0.41
20160629,736510,2070.77,2042.69,2073.13,2042.69,424174,-7.784647425,-31.9136502,37.04,2084.595,2071.361939,2066.494,-18.13,2051.626,-8.29,-0.398737891,-0.003474511,1596750.232,95.6621,0.41
20160630,736511,2098.86,2073.17,2098.94,2070,462282,-4.521849383,66.87905726,28.94,2085.471923,2073.980802,2068.581,13.41,2048.734,23.54,1.134282906,0.013169054,10403109.64,95.9526,0.3
20160701,736512,2102.95,2099.34,2108.71,2097.9,345889,-1.587727278,106.0969325,10.81,2085.949231,2076.739774,2071.754,-10.37,2061.842,31.45,1.51822351,0.009367793,7160443.51,95.6655,0.41
20160705,736516,2088.55,2095.05,2095.05,2080.86,365838,-0.419537854,49.24553911,22.09,2085.889615,2077.864557,2072.284,88.01,2079.444,10.56,0.836704937,-0.000167552,6114396.541,96.2122,0.4
20160706,736517,2099.73,2084.43,2100.72,2074.02,390938,1.392343181,53.86524823,26.7,2085.915385,2079.94698,2073.367,63.64,2092.172,28.51,0.791071643,0.006800874,7945866.867,96.1037,0.4
20160707,736518,2097.9,2100.42,2109.08,2089.39,360455,2.650058029,67.42209228,19.69,2085.951538,2081.656792,2074.612,27.13,2097.598,14.65,0.430848772,-0.007296576,4401714.208,96.258,0.4
20160708,736519,2129.9,2106.97,2131.71,2106.97,360750,6.157953617,120.9580442,33.81,2087.127308,2086.251383,2076.27,31.04,2103.806,41,2.131434463,0.043424574,11437134.62,96.2966,0.4
20160711,736522,2137.16,2131.72,2143.16,2131.72,325334,9.41527405,139.3308191,13.26,2088.354231,2091.099823,2086.245,34.21,2110.648,51.71,1.128082827,0.063925958,10233144.76,96.5512,0.4
20160712,736523,2152.14,2139.5,2155.4,2139.5,409782,13.05499491,144.5012862,18.24,2090.393077,2096.913173,2101.405,49.19,2123.366,38.82,5.631168984,0.053923072,13840800.97,96.5086,0.4
20160713,736524,2152.43,2153.81,2156.45,2146.21,350232,15.7809871,124.1951752,10.24,2092.047692,2102.20049,2113.039,63.88,2133.906,115.02,7.592450038,0.037938516,9084821.438,96.3202,0.4
20160714,736525,2163.75,2157.88,2168.99,2157.88,346561,18.6399156,124.5194866,16.56,2094.033077,2108.062348,2122.337,64.02,2147.076,163.21,6.26986037,0.029989601,11969682.01,96.123,0.4
20160715,736526,2161.74,2165.13,2169.05,2155.79,312260,20.50705427,103.3085253,13.26,2095.672308,2113.174505,2128.625,63.84,2153.444,125.65,4.39305186,0.027195685,14127096.56,96.6855,0.4
20160718,736529,2166.89,2162.04,2168.35,2159.63,300931,22.1470398,94.59071456,8.72,2097.649615,2118.290267,2135.019,36.99,2159.39,96.12,3.241283363,0.036153197,20433733.1,96.5465,0.4
20160719,736530,2163.78,2163.79,2164.63,2159.01,296834,22.93144965,80.78591139,7.88,2100.253846,2122.622622,2142.542,26.62,2161.718,64.92,2.892603248,0.029600976,20870556.27,97.0385,0.4
20160720,736531,2173.02,2166.1,2175.63,2164.89,321186,24.02178273,89.28333145,11.85,2103.867692,2127.422372,2149.871,20.88,2165.836,70.07,3.33198602,0.034569401,26314293.58,97.1415,0.4
20160721,736532,2165.17,2172.91,2174.56,2159.75,343890,23.97606896,70.95189529,14.81,2107.323462,2131.017385,2156.598,12.74,2166.12,76.62,3.668573891,0.016289714,21193909.27,96.9488,0.4
20160722,736533,2175.03,2166.47,2175.11,2163.24,302328,24.45357448,74.65965104,11.87,2111.305385,2135.209062,2161.111,11.28,2168.778,75.3,3.586175365,0.017411254,30900868.7,97.3526,0.4
20160725,736536,2168.48,2173.71,2173.71,2161.95,305724,24.02650816,62.77218739,13.08,2114.785769,2138.377723,2164.243,6.74,2169.096,70.58,3.364316698,0.007535232,26796599.1,97.2587,0.4
20160726,736537,2169.18,2168.97,2173.54,2160.18,344235,23.47394613,57.02726307,13.36,2118.553462,2141.311273,2165.947,2.29,2170.176,39.28,1.844218038,0.007721812,25008512.41,97.1654,0.4
20160727,736538,2166.58,2169.81,2174.98,2159.07,399550,22.5661104,49.31177451,15.91,2121.758462,2143.717819,2167.362,2.8,2168.888,29.42,1.376593236,0.001306206,25118006.85,96.7846,0.4
20160728,736539,2170.06,2166.05,2172.85,2159.74,366424,21.87528627,52.04877441,13.11,2124.88,2146.226598,2167.993,-2.96,2169.866,17.92,0.832659585,0.003833995,21593002.73,96.6868,0.4
20160729,736540,2173.6,2168.83,2177.09,2163.49,403884,21.36714445,93.45750764,13.6,2128.270385,2148.833588,2169.179,8.43,2169.58,21.17,0.983539534,0.003087045,37439494.97,95.5534,0.3
20160801,736543,2170.84,2173.15,2178.29,2166.21,350599,20.50535647,99.24907726,12.08,2130.482692,2150.929437,2169.574,-4.19,2170.052,7.09,0.327671866,0.003252197,43260270.23,95.7776,0.4
20160802,736544,2157.03,2169.94,2170.2,2147.58,384875,18.49483477,-177.1720125,23.26,2135.083462,2151.510443,2168.899,-11.45,2167.622,-4.71,-0.217880041,-0.007358423,32534662.84,95.0976,0.4
20160803,736545,2163.79,2156.81,2163.79,2152.56,378653,17.24813161,-123.0437377,11.23,2141.362308,2152.679925,2167.976,-5.39,2167.064,-3.1,-0.143062177,-0.000637363,29523474.76,95.5488,0.4
20160804,736546,2164.25,2163.51,2168.19,2159.07,376887,16.11150513,-54.50796126,9.12,2146.291538,2153.781837,2167.884,-2.33,2165.902,0.47,0.021721247,-0.004956253,21996831.65,95.778,0.4
20160805,736547,2182.87,2168.79,2182.87,2168.79,366307,16.52273504,184.9987633,18.62,2150.603077,2156.552138,2168.668,12.81,2167.756,9.85,0.45328621,0.006592239,25853067.06,96.2846,0.4
20160808,736550,2180.89,2183.76,2185.44,2177.85,332755,16.49868172,183.0733431,7.59,2153.758077,2158.87003,2169.909,7.29,2169.766,15.72,0.726039988,0.005369368,26992240.45,96.3728,0.4
20160809,736551,2181.74,2182.24,2187.66,2178.61,333430,16.35962362,157.4171504,9.05,2156.788462,2161.048122,2171.165,10.9,2174.708,6.71,0.308501492,0.006948582,23032968.93,96.1306,0.4
20160810,736552,2175.49,2182.81,2183.41,2172,325495,15.56566502,75.29881568,11.41,2160.132308,2162.423539,2172.056,18.46,2177.048,7.01,0.323267911,0.002495989,20912163.18,95.5912,0.4
20160811,736553,2185.79,2177.97,2188.45,2177.97,346974,15.58788361,126.1775843,12.96,2163.442308,2164.648916,2173.629,22,2181.356,16.61,0.765727141,0.005576931,18844701.51,95.9312,0.4
20160812,736554,2184.05,2183.74,2186.28,2179.42,300066,15.28884821,97.18517976,6.86,2166.755769,2166.496638,2174.674,19.8,2181.592,17.47,0.806339946,0.006048396,16593344.94,95.7057,0.4
20160815,736557,2190.15,2186.08,2193.81,2186.08,307853,15.36693902,127.8075884,9.76,2169.073077,2168.74934,2176.605,7.28,2183.444,20.09,0.925780854,0.015122252,14152809.76,95.6205,0.4
20160816,736558,2178.15,2186.24,2186.24,2178.14,319640,14.29573451,47.49250511,12.01,2170.649615,2169.644641,2178.717,-2.74,2182.726,4.55,0.209330144,0.006592751,10007340.45,94.7949,0.4
20160817,736559,2182.22,2177.84,2183.08,2168.5,320005,13.61822973,18.96437853,14.58,2171.806538,2170.842294,2180.56,0.48,2184.072,11.38,0.524221039,0.008234733,8707181.336,94.7246,0.4
20160818,736560,2187.02,2181.9,2187.03,2180.46,330057,13.31513362,71.53272418,6.57,2173.136923,2172.383028,2182.837,11.53,2184.318,29.99,1.39033764,0.001897559,14332057.65,94.1869,0.4
20160819,736561,2183.87,2184.24,2185,2175.13,308480,12.67464369,36.32739802,11.89,2173.910769,2173.477025,2182.937,-1.92,2184.282,20.08,0.928001331,0.00136455,11448836.51,94.4965,0.4
20160822,736564,2182.64,2181.58,2185.15,2175.96,277755,11.9302753,26.90263725,9.19,2174.714615,2174.349689,2183.112,-1.41,2182.78,18.39,0.849716992,0.000412345,11992133.41,94.5381,0.4
20160823,736565,2186.9,2187.81,2193.42,2186.8,304149,11.5509522,132.9362159,10.78,2175.484231,2175.544957,2183.628,-3.25,2184.53,4.03,0.184619331,0.005217431,8123480.284,94.5258,0.4
20160824,736566,2175.44,2185.09,2186.66,2171.25,308089,10.20793892,-95.2212045,15.65,2175.932692,2175.534961,2183.623,-2.71,2183.174,-5.45,-0.249897977,-0.00473513,8091431.264,94.7748,0.4
20160825,736567,2172.47,2173.29,2179,2169.74,296931,8.802467675,-162.679577,9.26,2175.911538,2175.24306,2182.291,-9.75,2180.264,-9.27,-0.424890225,-0.005302076,3891626.097,94.7254,0.4
20160826,736568,2169.04,2175.1,2187.94,2160.39,334234,7.327383733,-149.166273,27.55,2176.060385,2174.652292,2180.79,-17.98,2177.298,-6.45,-0.29648493,-0.009638609,5078918.695,95.47,0.4
20160829,736571,2180.38,2170.19,2183.48,2170.19,265478,6.992803621,-46.70152742,14.44,2176.266154,2175.197788,2179.813,-3.49,2176.846,-5.41,-0.247507766,0.001022758,8325069.544,95.5805,0.4
20160830,736572,2176.12,2179.45,2182.27,2170.41,301776,6.311149077,-73.93191722,11.86,2176.56,2175.285618,2179.61,-6.52,2174.69,-7.93,-0.363086926,-0.002795319,8350701.492,96.0527,0.4
20160831,736573,2170.95,2173.56,2173.79,2161.35,376639,5.29274567,-156.0202338,14.77,2176.628077,2174.872702,2178.483,-15.95,2173.792,-19.2,-0.876652284,-0.007347898,5238637.657,95.9868,0.3
20160901,736574,2170.86,2171.33,2173.56,2157.09,315011,4.427355585,-146.5870277,16.47,2176.792692,2174.49054,2176.867,-4.58,2173.47,-7.29,-0.334687694,-0.005957314,2333034.762,95.6454,0.4
20160902,736575,2179.98,2177.49,2184.87,2173.59,309112,4.426410583,26.05546159,14.01,2177.174231,2175.013346,2176.478,7.51,2175.658,-2.24,-0.102647762,-0.001218708,4457665.687,95.8821,0.4
20160906,736579,2186.48,2181.61,2186.57,2175.1,344765,4.89374529,71.59824151,11.47,2177.669615,2176.105408,2176.862,6.1,2176.878,-0.54,0.119512608,-0.000192053,10410038.83,94.8647,0.4
20160907,736580,2186.16,2185.17,2187.87,2179.07,331942,5.178594473,81.26501847,8.8,2178.258846,2177.062988,2176.788,10.04,2178.886,2.29,0.161272587,0.004903575,7614346.334,94.963,0.4
20160908,736581,2181.3,2182.76,2184.94,2177.49,335493,4.955059281,44.76545352,8.67,2179.192308,2177.466513,2177.374,10.35,2180.956,-1.34,-0.256070236,0.004048045,6175840.868,95.01,0.4
20160909,736582,2127.81,2169.08,2169.08,2127.81,423396,0.456448412,-298.3022733,53.49,2177.808462,2172.737321,2172.908,-43.05,2172.346,-59.09,-2.189442136,-0.019008409,-6855981.212,95.3598,0.4
