Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20100803,734353,10673.92,10636.38,10676.95,10600.96,164882422,111.0136835,114.9218789,75.99,10221.565,10376.1882,10548.348,10467.231,110.95,538.48,5.332593906,0.048498643,6344626.494,80.6,0.19
20100804,734354,10630.2,10680.43,10702.99,10627.53,173362154,120.734769,109.0785647,75.46,10242.40769,10405.16361,10584.858,10523.221,142.74,526,5.18000518,0.033531421,8928415.8,80.99,0.19
20100805,734355,10679.67,10674.98,10679.75,10612.85,139607108,126.5403515,93.71710042,67.58,10273.35692,10430.86041,10626.422,10558.489,177.1,445.02,4.350163637,0.023452971,9447369.128,80.78,0.19
20100806,734356,10668.55,10653.56,10668.7,10515.37,154872023,127.9381116,68.9876996,159.61,10307.18538,10452.0699,10663.946,10581.383,186.4,533.03,5.26681903,0.012026966,9879169.627,80.41,0.18
20100809,734359,10654.62,10698.75,10719.94,10649.4,166333515,131.1801388,98.90714351,70.54,10344.34769,10475.56324,10668.82,10598.715,232.81,376.45,3.646958527,0.015054095,10327580.22,80.71,0.18
20100810,734360,10696.63,10644.25,10700.71,10551.62,203489953,127.87768,58.63716758,149.09,10381.185,10491.62864,10670.394,10609.371,-30.13,219.63,2.106839386,0.013751086,7481182.273,80.89,0.18
20100811,734361,10631.82,10378.83,10631.9,10367.33,219325268,102.6598825,-75.1752769,276.92,10405.61615,10480.88592,10610.074,10597.466,-257.55,-146.6,-1.392817206,-0.008438774,3475632.356,82.46,0.17
20100812,734362,10361.58,10319.95,10361.65,10268.71,221030905,77.03545568,-171.2505048,110.12,10417.21885,10465.55869,10539.068,10582.745,-360.48,-217.74,-2.066297262,-0.013949058,1513599.311,82.58,0.18
20100813,734363,10320.33,10303.15,10354.92,10285.44,151616032,54.7412699,-144.2707881,69.48,10423.53269,10450.09119,10468.986,10566.466,-371.83,-194.73,-1.854945951,-0.034777664,835245.7774,82.92,0.19
20100816,734366,10303.07,10302.01,10333.12,10209.53,146035201,36.55954292,-130.7861388,123.59,10427.53192,10435.98822,10389.638,10529.229,-351.55,-165.15,-1.577791875,-0.031436447,-546151.6923,82.46,0.2
20100817,734367,10297.63,10405.85,10480.44,10297.47,35167021,30.18149992,-61.16130573,182.97,10434.82346,10433.11791,10341.958,10506.176,-292.9,-60.09,-0.574148141,-0.025708703,-247094.7123,82.24,0.2
20100818,734368,10398.59,10415.54,10472.3,10330.02,168558331,25.61350042,-50.59052974,142.28,10436.84346,10431.44383,10349.3,10479.687,-228.71,-258.84,-2.424871515,-0.024303558,71184.094,82.27,0.19
20100819,734369,10411.15,10271.21,10411.15,10216.19,227741208,10.22918742,-91.24277428,199.35,10433.17,10416.18346,10339.552,10439.31,-107.62,-365.17,-3.43321694,-0.035889412,1565154.824,82.47,0.19
20100820,734370,10270.98,10213.62,10270.98,10147.24,251147169,-6.534695268,-112.3421588,123.97,10427.56654,10396.8917,10321.646,10395.316,-106.33,-466.81,-4.370704176,-0.04534455,-476244.9989,83.02,0.2
20100823,734373,10215.51,10174.41,10304.7,10170.29,172969277,-22.72218518,-96.59343029,134.41,10430.50923,10375.70297,10296.126,10342.882,-128.74,-500.57,-4.689189113,-0.044140264,-1672444.644,83.26,0.19
20100824,734374,10173.05,10040.45,10173.05,9991.18,223680140,-45.83201705,-142.9100384,183.23,10426.12538,10343.77412,10223.046,10282.502,-261.56,-613.11,-5.754977679,-0.032602904,-2228039.175,83.34,0.19
20100825,734375,10040.15,10060.06,10097.4,9937.98,183889305,-61.851378,-138.5649734,159.42,10419.59077,10316.75372,10151.95,10250.625,-345.79,-638.69,-5.969762823,-0.025183262,-3677640.089,83.19,0.19
20100826,734376,10059.9,9985.81,10104.71,9968.1,176328492,-79.62037729,-130.0369732,136.61,10414.40923,10285.23527,10094.87,10217.211,-429.73,-658.44,-6.185875003,-0.030800289,-5973520.088,82.9,0.19
20100827,734377,9982.18,10150.65,10159.88,9936.62,207764070,-79.48497357,-88.57062758,223.26,10407.80731,10272.41763,10082.276,10201.961,-120.56,-228.18,-2.198513705,-0.014692278,-6016825.745,82.74,0.19
20100830,734380,10145.58,10009.73,10150.57,10007.68,150484268,-89.71455786,-88.53203024,142.97,10391.85,10247.39976,10049.34,10172.733,-203.89,-310.22,-3.006022316,-0.038067049,-7715959.664,83.16,0.19
20100831,734381,10006.42,10014.72,10073.38,9941.84,255417995,-96.30873862,-95.90721084,131.54,10372.20731,10225.23978,10044.194,10133.62,-159.69,-288.43,-2.799435124,-0.038482882,-6811329.265,83.07,0.21
20100901,734382,10016.01,10269.47,10279.08,10016.01,205712227,-80.05564675,2.2009024,264.36,10361.89115,10229.45218,10086.076,10119.013,229.02,-32.54,-0.315860691,-0.000169406,-4504295.511,82.48,0.19
20100902,734383,10270.08,10320.1,10320.37,10253.96,149931903,-62.3705674,64.6639266,66.41,10355.05346,10238.08531,10152.934,10123.902,260.04,-85.75,-0.824055699,0.010317729,-3384785.089,82.4,0.19
20100903,734384,10321.92,10447.93,10451.15,10321.84,168599472,-37.60669535,112.951567,131.05,10354.31385,10258.07052,10212.39,10147.333,462.12,32.39,0.310977635,0.026179348,-3282916.789,82.01,0.19
20100907,734388,10446.8,10340.69,10446.8,10332.4,149035913,-26.3309928,97.21937296,115.53,10349.49654,10265.93904,10278.582,10163.961,330.96,127.07,1.244123044,0.029034813,-3850737.432,82.89,0.2
20100908,734389,10338.49,10387.01,10426.7,10335.69,166757540,-13.50164188,104.6793147,91.01,10338.44385,10277.46961,10353.04,10198.617,372.29,212.6,2.089556053,0.031476816,-4115692.264,82.57,0.19
20100909,734390,10388.14,10415.24,10476.62,10386.63,163589414,-1.044325442,114.6116691,89.99,10329.93846,10290.5906,10382.194,10234.135,145.77,374.79,3.732800821,0.041230927,-3525180.573,82.68,0.18
20100910,734391,10415.01,10462.77,10471.28,10403.17,140315413,12.51914841,102.981192,68.11,10321.56692,10306.98864,10410.728,10281.831,142.67,402.71,4.003057636,0.029831488,-2389855.246,82.86,0.18
20100913,734394,10458.6,10544.13,10567.59,10458.6,190715523,29.49338977,111.496235,108.99,10316.53423,10329.57353,10429.968,10321.179,96.2,558.32,5.591133819,0.050682228,-1933800.093,81.88,0.18
20100914,734395,10544.73,10526.49,10588.32,10499.7,192411808,41.04901032,101.3867665,88.62,10311.64692,10348.32748,10467.128,10372.855,78.56,375.84,3.702620029,0.048617345,-1614902.983,81.23,0.19
20100915,734396,10526.42,10572.73,10587.8,10480.78,167420793,53.32342517,94.31936713,107.02,10306.8,10369.69915,10504.272,10428.656,232.04,563,5.624527335,0.028683226,1206820.961,81.46,0.21
20100916,734397,10571.75,10594.83,10603.69,10522.48,170301326,64.09542056,96.48089392,81.21,10304.89923,10391.14018,10540.19,10461.192,207.82,580.11,5.792573332,0.025930572,2680868.93,81.27,0.21
20100917,734398,10595.51,10607.85,10650.16,10567.36,367228992,72.84321842,105.0519804,82.8,10313.70769,10411.77921,10569.206,10489.967,192.61,338.38,3.295009382,0.015075628,3603058.3,81.41,0.21
20100920,734401,10608.08,10753.62,10774.13,10608.08,157124719,90.49516013,140.76089,166.28,10330.38731,10444.33548,10611.104,10520.536,290.85,433.52,4.200734489,0.038399162,4992754.798,81.32,0.21
20100921,734402,10753.39,10761.03,10833.39,10717.74,186743445,103.8848562,152.0264455,115.65,10347.99808,10474.49686,10658.012,10562.57,216.9,313.1,2.996765867,0.034756896,4908120.172,80.44,0.2
20100922,734403,10761.11,10739.31,10805.38,10708.4,168591822,111.4588363,127.9828083,96.98,10364.81731,10499.71716,10691.328,10597.8,195.18,291.38,2.788877797,0.030176054,4328339.233,79.8,0.21
20100923,734404,10738.48,10662.42,10761.94,10640.92,156827789,109.9890049,80.39002743,121.02,10374.68538,10515.21267,10704.846,10622.518,118.29,214.49,2.052942545,0.018724642,4977390.109,80.11,0.2
20100924,734405,10664.39,10860.26,10865.78,10664.31,179266510,123.3660998,119.7729872,203.36,10391.79,10548.07432,10755.328,10662.267,316.13,412.33,3.946523378,0.02910888,7884426.083,79.28,0.21
20100927,734408,10860.03,10812.04,10873.2,10809.62,143908331,128.5942386,117.2071185,63.58,10412.59115,10573.21391,10767.012,10689.058,285.55,364.11,3.48499655,0.026410372,7327117.038,79.53,0.19
20100928,734409,10809.17,10858.14,10886.21,10728.64,167112601,134.9023903,97.46343376,157.57,10437.38038,10600.34973,10786.434,10722.223,285.41,517.45,5.004018107,0.026285349,9477308.246,78.92,0.19
20100929,734410,10857.98,10835.28,10869.26,10798.88,158833681,136.4837354,91.8571133,70.38,10462.79846,10622.72404,10805.628,10748.478,240.45,448.27,4.31567891,0.022191397,8735354.563,78.78,0.19
20100930,734411,10836.04,10788.05,10948.88,10745.44,214536388,132.3996754,79.93612432,203.44,10491.55231,10638.46937,10830.754,10767.8,180.2,372.81,3.579466244,0.016703667,9185590.98,78.8,0.15
20101001,734412,10789.72,10829.68,10866.54,10780.64,161890653,131.0119969,70.71112965,85.9,10521.15308,10656.6799,10824.638,10789.983,221.83,414.44,3.979168987,0.007023292,8370924.385,78.03,0.2
20101004,734415,10828.85,10751.27,10853.71,10711.12,160366486,122.1768413,25.93401297,142.59,10550.59385,10665.68848,10812.484,10789.748,143.42,336.03,3.226329878,-0.000906976,8929107.623,78.49,0.2
20101005,734416,10752.78,10944.72,10965.61,10752.63,216244575,129.294291,117.3476454,214.34,10581.135,10692.26291,10829.8,10808.117,336.87,529.48,5.083704264,0.018767954,10716762.97,77.81,0.2
20101006,734417,10936.79,10967.65,10974.16,10918.57,163437377,135.2263751,168.6055932,55.59,10617.97808,10718.49026,10856.274,10830.951,359.8,552.41,5.303862417,0.027830027,9642087.205,77.43,0.19
20101007,734418,10968.41,10948.58,10998.53,10892.76,141922141,136.8117245,150.9309701,105.77,10653.89577,10740.40356,10888.38,10859.567,340.73,533.34,5.12076534,0.0080668,8246721.527,77.42,0.18
20101008,734419,10948.5,11006.48,11032.17,10929.28,152279348,141.1135028,165.0699395,102.89,10682.24231,10765.74418,10923.74,10874.189,252.86,543.71,5.196616192,0.017665957,7461869.611,77.2,0.18
20101011,734422,11006.93,11010.34,11030.5,10977.9,114830029,143.183631,137.7696254,52.6,10708.79,10789.03902,10975.554,10894.019,249.31,466.21,4.421512254,0.01382337,8918672.856,77.47,0.18
20101012,734423,11010.79,11020.4,11053.21,10913.84,155152234,143.9763112,105.011058,139.37,10730.80808,10811.0734,10990.69,10910.245,208.36,493.91,4.692067346,0.016797938,8136623.685,77.33,0.18
20101013,734424,11022.82,11096.08,11155.23,11022.07,224916510,148.9937522,152.143727,134.83,10759.86154,10838.21688,11016.376,10936.325,237.94,523.35,4.949998723,0.027760254,8881395.446,77.08,0.18
20101014,734425,11096.99,11094.57,11112.2,11023.54,196166559,151.1064054,117.4069258,88.66,10787.07538,10862.63147,11045.574,10966.977,259.29,499.74,4.716828868,0.023875644,7843933.425,76.53,0.19
20101015,734426,11096.01,11062.78,11141.19,11010.68,319209856,148.5036533,98.33778745,130.51,10811.98077,10881.69323,11056.834,10990.287,274.73,454.93,4.288616449,0.028158383,5534530.675,76.97,0.2
20101018,734429,11062.63,11143.69,11159.05,11054.76,190291958,151.2264697,116.2244968,104.29,10838.17,10906.6453,11083.504,11029.529,137.21,390.07,3.627336655,0.017854948,7409612.833,77.15,0.19
20101019,734430,11139.6,10978.62,11139.6,10917.62,247643295,138.4683747,32.64768148,226.07,10854.88115,10913.50004,11075.148,11032.919,-31.72,217.59,2.022018338,0.000999215,4889234.461,78.19,0.19
20101020,734431,10974.52,11107.97,11152.88,10970.89,220140233,137.2132475,75.90474346,181.99,10877.24577,10932.02099,11077.526,11046.951,87.57,295.93,2.737041298,0.014349157,6019484.428,77.17,0.19
20101021,734432,11105.24,11146.57,11213.54,11066.19,178063555,137.7454043,118.6250317,147.35,10899.31654,10952.45423,11087.926,11066.75,50.49,288.43,2.656348141,0.012567992,5971637.076,77.44,0.19
20101022,734433,11146.41,11132.56,11159.05,11109.25,104574033,135.4749812,99.07721574,49.8,10919.99846,10969.60716,11101.882,11079.358,37.99,297.28,2.743630068,0.010978607,4303632.241,77.37,0.19
20101025,734436,11133.4,11164.05,11247.6,11132.34,168112548,134.6643081,132.6338494,115.26,10941.39077,10988.12552,11105.954,11094.729,101.27,376,3.485337943,0.012867194,4627312.696,77.19,0.19
20101026,734437,11163.14,11169.46,11184.82,11087,159037998,132.9260963,88.31648731,97.82,10957.38462,11005.39547,11144.122,11109.635,25.77,162.98,1.480764059,0.0065697,5109039.928,77.65,0.19
20101027,734438,11168.4,11126.28,11168.4,11020.82,167084701,126.6048637,31.25674621,148.64,10971.43269,11016.90828,11147.784,11112.655,147.66,115.94,1.05301017,0.002850009,5617821.417,78.06,0.19
20101028,734439,11127.34,11113.95,11179.34,11052.6,156249239,119.2259508,36.92607858,126.74,10985.84192,11026.15035,11141.26,11114.593,5.98,93.55,0.848880258,0.004604124,3709908.378,77.28,0.19
20101029,734440,11120.45,11118.49,11131.01,11075.8,189651523,112.4482163,17.75028483,55.21,11003.38308,11034.9446,11138.446,11120.164,-28.08,22.41,0.201963216,-0.002261369,4728796.46,77.05,0.2
20101101,734443,11120.3,11124.62,11244.27,11062.33,150126990,106.345567,73.88713847,181.94,11013.55077,11043.48512,11130.56,11118.257,-7.94,30.05,0.270853219,0.013124044,4245086.015,77.23,0.2
20101102,734444,11125.22,11188.72,11219.52,11125.22,150388230,105.4657642,122.2599212,94.9,11028.03846,11057.31701,11134.412,11139.267,24.67,125.94,1.138411864,0.00721709,5770068.433,76.72,0.2
20101103,734445,11184.88,11215.13,11226.64,11097.37,177579391,105.6813515,107.6315195,129.27,11041.76885,11072.34682,11152.182,11149.983,45.67,71.44,0.641080288,0.00611317,6691691.035,76.39,0.2
20101104,734446,11216.65,11434.84,11440.37,11216.65,234683218,122.1726368,308.5629962,225.24,11064.82885,11106.86998,11216.36,11178.81,308.56,456.22,4.155531387,0.026435,8227410.781,75.85,0.19
20101105,734447,11435.22,11444.08,11451.53,11393.52,211673103,134.4379726,244.1596958,58.01,11090.06077,11138.98522,11281.478,11209.962,330.13,336.11,3.025845406,0.02446942,9423221.801,76.59,0.18
20101108,734450,11439.54,11406.84,11439.61,11362.53,143993477,139.5447973,158.6658698,81.55,11112.25923,11164.4952,11337.922,11234.241,288.35,260.27,2.334978383,0.020810321,6863530.984,77.03,0.18
20101109,734451,11403.59,11346.75,11421.14,11303.19,161909798,137.1621125,95.73632521,117.95,11135.16231,11181.8528,11369.528,11251.97,222.13,214.19,1.923995918,0.019430233,5175989.692,77.74,0.17
20101110,734452,11342.81,11357.04,11366.16,11255.02,164169607,134.5530902,62.16974926,111.14,11151.02077,11198.53729,11397.91,11275.046,168.32,192.99,1.728673734,0.021404345,5652265.912,77.64,0.17
20101111,734453,11326.69,11283.1,11326.77,11231.22,296662708,125.0772684,27.39502994,125.82,11163.15346,11206.59089,11367.562,11291.961,67.97,113.64,1.017417136,0.014589076,3440771.74,78.12,0.17
20101112,734454,11281.28,11192.58,11283.7,11143.84,217646436,109.0068408,-20.64349884,139.86,11172.53808,11205.25652,11317.262,11299.37,-242.26,66.3,0.595886496,0.00607188,1986002.738,78.14,0.19
20101115,734457,11194.02,11201.97,11280.9,11189.1,155662243,95.92286662,-13.69518299,91.8,11180.05692,11204.94351,11276.288,11307.105,-242.11,88.02,0.79197765,0.001182828,2013825.929,78.62,0.21
20101116,734458,11194.7,11023.5,11194.7,10978.93,254565448,70.34182852,-115.4224567,223.04,11180.56308,11187.66318,11211.638,11290.583,-383.34,-94.99,-0.854342631,-0.017086739,-1243404.087,79.21,0.21
20101117,734459,11017.83,11007.88,11042.16,10990.81,160254929,48.25204848,-136.4850675,51.35,11180.08154,11170.54097,11141.806,11269.858,-338.87,-116.74,-1.049384159,-0.03733852,-1500383.048,79.05,0.2
20101118,734460,11010.49,11181.23,11199.69,11010.34,171771617,44.2238499,-66.03415103,191.81,11183.35654,11171.55897,11121.432,11244.497,-175.81,-7.49,-0.066942421,-0.022968207,861270.7671,78.57,0.2
20101119,734461,11180.77,11203.55,11206.17,11119.24,219399936,42.34439118,-39.48184378,86.93,11187.54808,11174.60574,11123.626,11220.444,-79.55,-11.58,-0.103253373,-0.017821763,-42847.01042,78.49,0.21
20101122,734464,11201.66,11178.58,11206.05,11054.53,152849320,38.39741479,-56.12161167,151.52,11192.00192,11174.98424,11118.948,11197.618,-14,-256.26,-2.241045786,-0.014820984,1520238.463,78.64,0.19
20101123,734465,11177.6,11036.37,11180.17,10992.17,192821511,23.52308953,-93.41467111,188,11187.87423,11161.78288,11121.522,11166.58,-165.6,-407.71,-3.562628014,-0.02823535,-1542530.666,79.71,0.2
20101124,734466,11037.35,11187.28,11195.99,11037.35,138278670,23.63975105,-44.85827742,159.62,11195.89962,11164.21118,11157.402,11149.604,163.78,-219.56,-1.924810026,-0.008492347,-735112.7737,79.76,0.2
20101126,734468,11183.5,11092,11183.5,11067.17,68396121,15.8610699,-53.26517417,120.11,11195.28538,11157.33393,11139.556,11130.494,-89.23,-265.04,-2.33370667,-0.008986311,-982252.8125,80.39,0.2
20101129,734471,11083.75,11052.49,11083.82,10929.28,151525312,6.434113783,-109.8735691,162.72,11191.66692,11147.34879,11109.344,11116.485,-151.06,-230.61,-2.043853196,-0.013344081,-1735800.545,80.76,0.2
20101130,734472,11049.72,11006.02,11062.63,10942.98,233767337,-4.732009827,-115.0450812,119.65,11186.8,11133.8889,11074.832,11096.89,-172.56,-186.56,-1.666818553,-0.001585703,-2692345.501,81.3,0.2
20101201,734473,11007.23,11255.78,11276.1,11007.23,202517464,6.497403412,52.57776362,270.08,11190.32808,11145.49758,11118.714,11120.118,219.41,53.81,0.480361936,0.02202424,-343357.2633,80.7,0.2
20101202,734474,11255.93,11362.41,11373.8,11255.85,212090425,23.72742913,189.9203297,118.02,11197.74923,11166.15591,11153.74,11155.571,175.13,338.91,3.074431895,0.015945561,1736376.834,80.23,0.19
20101203,734475,11361.88,11382.09,11388.87,11318.82,149439757,38.5262535,181.0395949,70.05,11207.58808,11186.72106,11211.758,11175.657,194.81,374.21,3.399473831,0.015686047,2234850.636,79.17,0.18
20101206,734478,11381.33,11362.19,11392.08,11350.27,122655108,48.09426402,153.1551148,41.81,11217.13577,11203.43239,11273.698,11191.521,270.19,180.96,1.618426595,0.016159737,1637707.392,79.64,0.18
20101207,734479,11363.85,11359.16,11450.89,11354.09,175716725,54.80077636,131.3655366,96.8,11226.39231,11218.26359,11344.326,11209.579,306.67,155.61,1.388934757,0.028416714,539883.407,79.97,0.17
20101208,734480,11354.3,11372.48,11389.09,11327.49,152511377,60.49322021,93.55176239,61.6,11235.92538,11232.95086,11367.666,11243.19,366.46,193.9,1.73456736,0.016284926,574442.9965,80,0.17
20101209,734481,11370.36,11370.06,11413.35,11331.5,167966467,64.07068225,81.73945828,81.85,11242.9,11246.00888,11369.196,11261.468,114.28,333.69,3.023548504,0.024455456,-1720535.628,80.05,0.16
20101210,734482,11370.44,11410.32,11413.69,11357.72,151821269,69.35501084,79.18293561,55.97,11250.40731,11261.65756,11374.842,11293.3,47.91,223.04,1.993692837,0.031360207,-962064.9611,80.11,0.16
20101213,734485,11406.16,11428.56,11480.03,11405.33,151191253,74.15982656,87.02314265,74.7,11250.16577,11277.55303,11388.116,11330.907,46.47,241.28,2.156735149,0.036972287,102176.4957,79.34,0.17
20101214,734486,11429.24,11476.54,11514.08,11428.94,149861645,80.90662148,93.77901188,85.52,11251.41423,11296.50417,11411.592,11377.959,114.35,384.54,3.466822935,0.019235763,1714983.065,79.42,0.19
20101215,734487,11475.64,11457.47,11519.04,11445.67,189672886,83.74930557,86.74865201,73.37,11253.36154,11311.83425,11428.59,11398.128,98.31,404.98,3.664151698,0.008296771,1035062.88,80.24,0.2
20101216,734488,11458,11499.25,11514.84,11421.3,163043294,88.35494917,86.32387706,93.54,11259.22692,11329.68337,11454.428,11411.812,126.77,493.23,4.481456512,0.010188491,3107442.004,80.02,0.2
20101217,734489,11499.02,11491.91,11503.18,11451,358304189,90.37093832,93.66932136,52.18,11264.41423,11345.13352,11470.746,11422.794,121.85,236.13,2.097855502,0.011287941,3999545.889,80.36,0.2
20101220,734492,11491.3,11478.13,11517.07,11442.68,125362677,89.8212895,86.91336174,74.39,11271.91538,11357.79985,11480.66,11434.388,67.81,115.72,1.018445911,0.010364929,3642798.363,80.57,0.21
